Active,Combined_Key,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
4,"Broadwater, Montana, US",4,US,0,2020-05-08 02:32:32,46.33277565,-111.49558130000001,Montana,0
3,"Brooke, West Virginia, US",3,US,0,2020-05-08 02:32:32,40.27367263,-80.57915332,West Virginia,0
14,"Brookings, South Dakota, US",14,US,0,2020-05-08 02:32:32,44.36974375,-96.79079945,South Dakota,0
57,"Brooks, Georgia, US",64,US,7,2020-05-08 02:32:32,30.83922642,-83.58303423,Georgia,0
1,"Brooks, Texas, US",1,US,0,2020-05-08 02:32:32,27.03103197,-98.21808402,Texas,0
337,"Broome, New York, US",360,US,23,2020-05-08 02:32:32,42.15903158,-75.81326086,New York,0
170,"Broomfield, Colorado, US",186,US,16,2020-05-08 02:32:32,39.95998787,-105.0566324,Colorado,0
5447,"Broward, Florida, US",5677,US,230,2020-05-08 02:32:32,26.15184651,-80.48725556,Florida,0
6,"Brown, Illinois, US",6,US,0,2020-05-08 02:32:32,39.96209138,-90.75068024,Illinois,0
24,"Brown, Indiana, US",25,US,1,2020-05-08 02:32:32,39.19605589,-86.22868909,Indiana,0
1,"Brown, Kansas, US",1,US,0,2020-05-08 02:32:32,39.82652589,-95.56421698,Kansas,0
8,"Brown, Minnesota, US",9,US,1,2020-05-08 02:32:32,44.24205652,-94.72562874,Minnesota,0
15,"Brown, Ohio, US",16,US,1,2020-05-08 02:32:32,38.93416837,-83.86788395,Ohio,0
93,"Brown, South Dakota, US",93,US,0,2020-05-08 02:32:32,45.58994323,-98.35165355,South Dakota,0
32,"Brown, Texas, US",38,US,6,2020-05-08 02:32:32,31.77430356,-98.99907113,Texas,0
1694,"Brown, Wisconsin, US",1706,US,12,2020-05-08 02:32:32,44.452655299999996,-88.00411844,Wisconsin,0
0,"Brule, South Dakota, US",0,US,0,2020-05-08 02:32:32,43.71756379,-99.08118954,South Dakota,0
48,"Brunswick, North Carolina, US",50,US,2,2020-05-08 02:32:32,34.070565,-78.22814204,North Carolina,0
16,"Brunswick, Virginia, US",16,US,0,2020-05-08 02:32:32,36.76366949,-77.8593436,Virginia,0
53,"Bryan, Georgia, US",57,US,4,2020-05-08 02:32:32,32.00979311,-81.44002948,Georgia,0
11,"Bryan, Oklahoma, US",12,US,1,2020-05-08 02:32:32,33.96472458,-96.25903472,Oklahoma,0
22,"Buchanan, Iowa, US",22,US,0,2020-05-08 02:32:32,42.4709188,-91.83510825,Iowa,0
401,"Buchanan, Missouri, US",404,US,3,2020-05-08 02:32:32,39.65816401,-94.80138942,Missouri,0
16,"Buchanan, Virginia, US",16,US,0,2020-05-08 02:32:32,37.26818323,-82.03749726,Virginia,0
225,"Buckingham, Virginia, US",225,US,0,2020-05-08 02:32:32,37.57242268,-78.52518834,Virginia,0
3293,"Bucks, Pennsylvania, US",3613,US,320,2020-05-08 02:32:32,40.33682119,-75.10836643,Pennsylvania,0
18,"Buena Vista, Iowa, US",18,US,0,2020-05-08 02:32:32,42.73545875,-95.15100162,Iowa,0
8,"Buena Vista, Virginia, US",8,US,0,2020-05-08 02:32:32,37.73484642,-79.35296097,Virginia,0
118,"Buffalo, Nebraska, US",119,US,1,2020-05-08 02:32:32,40.85486962,-99.07500296,Nebraska,0
1,"Buffalo, South Dakota, US",1,US,0,2020-05-08 02:32:32,44.07657829,-99.20814467,South Dakota,0
4,"Buffalo, Wisconsin, US",5,US,1,2020-05-08 02:32:32,44.37835084,-91.75332578,Wisconsin,0
72,"Bullitt, Kentucky, US",74,US,2,2020-05-08 02:32:32,37.97162523,-85.68955617,Kentucky,0
39,"Bulloch, Georgia, US",41,US,2,2020-05-08 02:32:32,32.39577406,-81.74811421,Georgia,0
17,"Bullock, Alabama, US",18,US,1,2020-05-08 02:32:32,32.10030533,-85.71265535,Alabama,0
83,"Buncombe, North Carolina, US",88,US,5,2020-05-08 02:32:32,35.61113393,-82.53305,North Carolina,0
11,"Bureau, Illinois, US",12,US,1,2020-05-08 02:32:32,41.40385234,-89.5283051,Illinois,0
87,"Burke, Georgia, US",90,US,3,2020-05-08 02:32:32,33.05917989,-81.99928721,Georgia,0
115,"Burke, North Carolina, US",126,US,11,2020-05-08 02:32:32,35.74989637,-81.70755735,North Carolina,0
5,"Burke, North Dakota, US",5,US,0,2020-05-08 02:32:32,48.79094471,-102.51821170000001,North Dakota,0
102,"Burleigh, North Dakota, US",102,US,0,2020-05-08 02:32:32,46.97847375,-100.46452140000001,North Dakota,0
14,"Burleson, Texas, US",14,US,0,2020-05-08 02:32:32,30.49273808,-96.62158484,Texas,0
3182,"Burlington, New Jersey, US",3367,US,185,2020-05-08 02:32:32,39.87681124,-74.66927768,New Jersey,0
24,"Burnet, Texas, US",24,US,0,2020-05-08 02:32:32,30.78801353,-98.181887,Texas,0
5,"Burt, Nebraska, US",5,US,0,2020-05-08 02:32:32,41.85056773,-96.32605633,Nebraska,0
153,"Butler, Alabama, US",155,US,2,2020-05-08 02:32:32,31.75300095,-86.68057478,Alabama,0
11,"Butler, Iowa, US",11,US,0,2020-05-08 02:32:32,42.73172833,-92.79015971,Iowa,0
14,"Butler, Kansas, US",14,US,0,2020-05-08 02:32:32,37.78134351,-96.83878537,Kansas,0
182,"Butler, Kentucky, US",188,US,6,2020-05-08 02:32:32,37.20946153,-86.68748787,Kentucky,0
26,"Butler, Missouri, US",26,US,0,2020-05-08 02:32:32,36.71462476,-90.40421163,Missouri,0
13,"Butler, Nebraska, US",13,US,0,2020-05-08 02:32:32,41.22703692,-97.13106306,Nebraska,0
360,"Butler, Ohio, US",372,US,12,2020-05-08 02:32:32,39.44012838,-84.57388716,Ohio,0
184,"Butler, Pennsylvania, US",190,US,6,2020-05-08 02:32:32,40.91152759,-79.91351055,Pennsylvania,0
18,"Butte, California, US",18,US,0,2020-05-08 02:32:32,39.66727762,-121.6005252,California,0
0,"Butte, South Dakota, US",0,US,0,2020-05-08 02:32:32,44.90608745,-103.5079318,South Dakota,0
150,"Butts, Georgia, US",167,US,17,2020-05-08 02:32:32,33.283094500000004,-83.95435040000002,Georgia,0
316,"Cabarrus, North Carolina, US",333,US,17,2020-05-08 02:32:32,35.3877799,-80.55267168,North Carolina,0
48,"Cabell, West Virginia, US",48,US,0,2020-05-08 02:32:32,38.42424062,-82.23855912,West Virginia,0
1564,"Caddo, Louisiana, US",1690,US,126,2020-05-08 02:32:32,32.57991587,-93.88375652,Louisiana,0
81,"Caddo, Oklahoma, US",89,US,8,2020-05-08 02:32:32,35.17364557,-98.37534464,Oklahoma,0
13,"Calaveras, California, US",13,US,0,2020-05-08 02:32:32,38.20537103,-120.55291299999999,California,0
441,"Calcasieu, Louisiana, US",478,US,37,2020-05-08 02:32:32,30.22931235,-93.35400434,Louisiana,0
12,"Caldwell, Kentucky, US",12,US,0,2020-05-08 02:32:32,37.14749129,-87.86948214,Kentucky,0
41,"Caldwell, Louisiana, US",41,US,0,2020-05-08 02:32:32,32.0902519,-92.11752148,Louisiana,0
3,"Caldwell, Missouri, US",3,US,0,2020-05-08 02:32:32,39.65620858,-93.98308093,Missouri,0
50,"Caldwell, North Carolina, US",50,US,0,2020-05-08 02:32:32,35.95204977,-81.54799522,North Carolina,0
25,"Caldwell, Texas, US",25,US,0,2020-05-08 02:32:32,29.83668859,-97.61814775,Texas,0
14,"Caledonia, Vermont, US",14,US,0,2020-05-08 02:32:32,44.46548598,-72.10314651,Vermont,0
117,"Calhoun, Alabama, US",120,US,3,2020-05-08 02:32:32,33.77483727,-85.82630386,Alabama,0
24,"Calhoun, Florida, US",24,US,0,2020-05-08 02:32:32,30.40666734,-85.19394153,Florida,0
105,"Calhoun, Georgia, US",110,US,5,2020-05-08 02:32:32,31.53169785,-84.62725131,Georgia,0
1,"Calhoun, Illinois, US",1,US,0,2020-05-08 02:32:32,39.16840183,-90.66330078,Illinois,0
1,"Calhoun, Iowa, US",1,US,0,2020-05-08 02:32:32,42.38521079,-94.64046046,Iowa,0
235,"Calhoun, Michigan, US",252,US,17,2020-05-08 02:32:32,42.24633834,-85.00493569,Michigan,0
53,"Calhoun, Mississippi, US",57,US,4,2020-05-08 02:32:32,33.93683395,-89.33686647,Mississippi,0
6,"Calhoun, South Carolina, US",7,US,1,2020-05-08 02:32:32,33.66926881,-80.77722168,South Carolina,0
31,"Calhoun, Texas, US",34,US,3,2020-05-08 02:32:32,28.47048236,-96.61633945,Texas,0
4,"Callahan, Texas, US",5,US,1,2020-05-08 02:32:32,32.29760619,-99.37326312,Texas,0
22,"Callaway, Missouri, US",23,US,1,2020-05-08 02:32:32,38.83674754,-91.92186505,Missouri,0
34,"Calloway, Kentucky, US",35,US,1,2020-05-08 02:32:32,36.62093411,-88.2731593,Kentucky,0
22,"Calumet, Wisconsin, US",22,US,0,2020-05-08 02:32:32,44.0816316,-88.21780273,Wisconsin,0
177,"Calvert, Maryland, US",188,US,11,2020-05-08 02:32:32,38.53961642,-76.56820632,Maryland,0
1,"Camas, Idaho, US",1,US,0,2020-05-08 02:32:32,43.46665742,-114.8065892,Idaho,0
36,"Cambria, Pennsylvania, US",37,US,1,2020-05-08 02:32:32,40.49527404,-78.71377428,Pennsylvania,0
34,"Camden, Georgia, US",35,US,1,2020-05-08 02:32:32,30.92951916,-81.66601818,Georgia,0
34,"Camden, Missouri, US",35,US,1,2020-05-08 02:32:32,38.02199522,-92.76083747,Missouri,0
4286,"Camden, New Jersey, US",4479,US,193,2020-05-08 02:32:32,39.80343818,-74.96388753,New Jersey,0
2,"Camden, North Carolina, US",2,US,0,2020-05-08 02:32:32,36.33804939,-76.15568396,North Carolina,0
3,"Cameron, Louisiana, US",3,US,0,2020-05-08 02:32:32,29.87592238,-93.19310676,Louisiana,0
2,"Cameron, Pennsylvania, US",2,US,0,2020-05-08 02:32:32,41.43625568,-78.20376845,Pennsylvania,0
450,"Cameron, Texas, US",469,US,19,2020-05-08 02:32:32,26.14524221,-97.48140372,Texas,0
7,"Camp, Texas, US",7,US,0,2020-05-08 02:32:32,32.97195142,-94.97790104,Texas,0
101,"Campbell, Kentucky, US",110,US,9,2020-05-08 02:32:32,38.94384345,-84.37875208,Kentucky,0
15,"Campbell, Tennessee, US",16,US,1,2020-05-08 02:32:32,36.40355516,-84.15108559999999,Tennessee,0
13,"Campbell, Virginia, US",13,US,0,2020-05-08 02:32:32,37.20553386,-79.09678609,Virginia,0
25,"Campbell, Wyoming, US",25,US,0,2020-05-08 02:32:32,44.24886082,-105.54744040000001,Wyoming,0
104,"Canadian, Oklahoma, US",107,US,3,2020-05-08 02:32:32,35.5426055,-97.98465569,Oklahoma,0
7,"Candler, Georgia, US",7,US,0,2020-05-08 02:32:32,32.40209349,-82.07702563,Georgia,0
13,"Cannon, Tennessee, US",13,US,0,2020-05-08 02:32:32,35.80990797,-86.05738983,Tennessee,0
266,"Canyon, Idaho, US",272,US,6,2020-05-08 02:32:32,43.61970148,-116.70954990000001,Idaho,0
48,"Cape Girardeau, Missouri, US",49,US,1,2020-05-08 02:32:32,37.38489388,-89.6843587,Missouri,0
370,"Cape May, New Jersey, US",401,US,31,2020-05-08 02:32:32,39.15008829,-74.80170244,New Jersey,0
6,"Carbon, Montana, US",6,US,0,2020-05-08 02:32:32,45.22850116,-109.0274047,Montana,0
173,"Carbon, Pennsylvania, US",189,US,16,2020-05-08 02:32:32,40.91545395,-75.7068525,Pennsylvania,0
5,"Carbon, Wyoming, US",5,US,0,2020-05-08 02:32:32,41.69357844,-106.9326084,Wyoming,0
1,"Caribou, Idaho, US",1,US,0,2020-05-08 02:32:32,42.77149116,-111.5597683,Idaho,0
1,"Carlisle, Kentucky, US",2,US,1,2020-05-08 02:32:32,36.85372876,-88.96692220000001,Kentucky,0
62,"Carlton, Minnesota, US",62,US,0,2020-05-08 02:32:32,46.59180601,-92.67601019,Minnesota,0
105,"Caroline, Maryland, US",105,US,0,2020-05-08 02:32:32,38.87172293,-75.82904158,Maryland,0
35,"Caroline, Virginia, US",36,US,1,2020-05-08 02:32:32,38.02679129,-77.34901405,Virginia,0
6,"Carroll, Arkansas, US",6,US,0,2020-05-08 02:32:32,36.34038560000001,-93.54270261,Arkansas,0
373,"Carroll, Georgia, US",389,US,16,2020-05-08 02:32:32,33.58138199,-85.07976677,Georgia,0
8,"Carroll, Illinois, US",10,US,2,2020-05-08 02:32:32,42.06823429,-89.93395545,Illinois,0
65,"Carroll, Indiana, US",66,US,1,2020-05-08 02:32:32,40.580783200000006,-86.56198812,Indiana,0
5,"Carroll, Iowa, US",5,US,0,2020-05-08 02:32:32,42.03617207,-94.86032705,Iowa,0
2,"Carroll, Kentucky, US",2,US,0,2020-05-08 02:32:32,38.66599534,-85.12601074,Kentucky,0
480,"Carroll, Maryland, US",534,US,54,2020-05-08 02:32:32,39.56453592,-77.02373735,Maryland,0
96,"Carroll, Mississippi, US",99,US,3,2020-05-08 02:32:32,33.44834567,-89.91994479,Mississippi,0
3,"Carroll, Missouri, US",3,US,0,2020-05-08 02:32:32,39.42762566,-93.50626255,Missouri,0
35,"Carroll, New Hampshire, US",35,US,0,2020-05-08 02:32:32,43.87498583,-71.20430216,New Hampshire,0
20,"Carroll, Ohio, US",21,US,1,2020-05-08 02:32:32,40.578968599999996,-81.09178213,Ohio,0
18,"Carroll, Tennessee, US",19,US,1,2020-05-08 02:32:32,35.97366108,-88.45189331,Tennessee,0
25,"Carroll, Virginia, US",25,US,0,2020-05-08 02:32:32,36.73066666,-80.73455942,Virginia,0
3,"Carson, Texas, US",3,US,0,2020-05-08 02:32:32,35.40365929,-101.35426690000001,Texas,0
50,"Carson City, Nevada, US",51,US,1,2020-05-08 02:32:32,39.15509045,-119.7480219,Nevada,0
6,"Carter, Kentucky, US",6,US,0,2020-05-08 02:32:32,38.31690743,-83.05092385,Kentucky,0
2,"Carter, Missouri, US",3,US,1,2020-05-08 02:32:32,36.94160441,-90.96051322,Missouri,0
5,"Carter, Oklahoma, US",6,US,1,2020-05-08 02:32:32,34.25103751,-97.28552485,Oklahoma,0
17,"Carter, Tennessee, US",18,US,1,2020-05-08 02:32:32,36.28969086,-82.12588974,Tennessee,0
26,"Carteret, North Carolina, US",29,US,3,2020-05-08 02:32:32,34.8932941,-76.54120135,North Carolina,0
58,"Carver, Minnesota, US",58,US,0,2020-05-08 02:32:32,44.82017001,-93.80099179999999,Minnesota,0
14,"Cascade, Montana, US",16,US,2,2020-05-08 02:32:32,47.30797024,-111.3467922,Montana,0
1,"Casey, Kentucky, US",1,US,0,2020-05-08 02:32:32,37.32533118,-84.92726209,Kentucky,0
50,"Cass, Illinois, US",50,US,0,2020-05-08 02:32:32,39.96991073,-90.24734436,Illinois,0
1467,"Cass, Indiana, US",1469,US,2,2020-05-08 02:32:32,40.76135835,-86.34830753,Indiana,0
1,"Cass, Iowa, US",1,US,0,2020-05-08 02:32:32,41.33149454,-94.92792482,Iowa,0
34,"Cass, Michigan, US",36,US,2,2020-05-08 02:32:32,41.91522292,-85.99405727,Michigan,0
7,"Cass, Minnesota, US",7,US,0,2020-05-08 02:32:32,46.95043611,-94.32603968,Minnesota,0
59,"Cass, Missouri, US",65,US,6,2020-05-08 02:32:32,38.64789422,-94.353399,Missouri,0
9,"Cass, Nebraska, US",9,US,0,2020-05-08 02:32:32,40.90899107,-96.13971217,Nebraska,0
692,"Cass, North Dakota, US",709,US,17,2020-05-08 02:32:32,46.93201724,-97.24447190000001,North Dakota,0
17,"Cass, Texas, US",17,US,0,2020-05-08 02:32:32,33.07499881,-94.34646905,Texas,0
12,"Cassia, Idaho, US",13,US,1,2020-05-08 02:32:32,42.28347888,-113.6012409,Idaho,0
21,"Castro, Texas, US",22,US,1,2020-05-08 02:32:32,34.53016752,-102.2617243,Texas,0
38,"Caswell, North Carolina, US",38,US,0,2020-05-08 02:32:32,36.39312665,-79.33353281,North Carolina,0
44,"Catahoula, Louisiana, US",46,US,2,2020-05-08 02:32:32,31.66778967,-91.84526385,Louisiana,0
64,"Catawba, North Carolina, US",65,US,1,2020-05-08 02:32:32,35.66211129,-81.2132617,North Carolina,0
52,"Catoosa, Georgia, US",52,US,0,2020-05-08 02:32:32,34.89872298,-85.13757014,Georgia,0
1,"Catron, New Mexico, US",2,US,1,2020-05-08 02:32:32,33.91514144,-108.4046587,New Mexico,0
59,"Cattaraugus, New York, US",59,US,0,2020-05-08 02:32:32,42.24778241,-78.67923096,New York,0
51,"Cayuga, New York, US",52,US,1,2020-05-08 02:32:32,42.91261714,-76.55731592,New York,0
195,"Cecil, Maryland, US",208,US,13,2020-05-08 02:32:32,39.56647682,-75.94627411,Maryland,0
38,"Cedar, Iowa, US",39,US,1,2020-05-08 02:32:32,41.77233777,-91.13246684,Iowa,0
9,"Cedar, Missouri, US",9,US,0,2020-05-08 02:32:32,37.72391475,-93.85445441,Missouri,0
5,"Cedar, Nebraska, US",5,US,0,2020-05-08 02:32:32,42.598885100000004,-97.25311951,Nebraska,0
27,"Central Utah, Utah, US",27,US,0,2020-05-08 02:32:32,39.37231946,-111.5758676,Utah,0
115,"Centre, Pennsylvania, US",116,US,1,2020-05-08 02:32:32,40.92058903,-77.82200624,Pennsylvania,0
14,"Cerro Gordo, Iowa, US",14,US,0,2020-05-08 02:32:32,43.08177563,-93.2612239,Iowa,0
52,"Chaffee, Colorado, US",68,US,16,2020-05-08 02:32:32,38.74745778,-106.19265729999998,Colorado,0
287,"Chambers, Alabama, US",308,US,21,2020-05-08 02:32:32,32.91360079,-85.39072749,Alabama,0
47,"Chambers, Texas, US",47,US,0,2020-05-08 02:32:32,29.70972016,-94.67154501,Texas,0
223,"Champaign, Illinois, US",229,US,6,2020-05-08 02:32:32,40.13919438,-88.20046615,Illinois,0
15,"Champaign, Ohio, US",16,US,1,2020-05-08 02:32:32,40.13923427,-83.76875242,Ohio,0
6,"Chariton, Missouri, US",6,US,0,2020-05-08 02:32:32,39.51499357,-92.9629191,Missouri,0
647,"Charles, Maryland, US",698,US,51,2020-05-08 02:32:32,38.51092331,-76.98580666,Maryland,0
16,"Charles City, Virginia, US",17,US,1,2020-05-08 02:32:32,37.35358063,-77.05634116,Virginia,0
5,"Charles Mix, South Dakota, US",5,US,0,2020-05-08 02:32:32,43.20660134,-98.58856175,South Dakota,0
458,"Charleston, South Carolina, US",467,US,9,2020-05-08 02:32:32,32.82487866,-79.96512315,South Carolina,0
13,"Charlevoix, Michigan, US",14,US,1,2020-05-08 02:32:32,45.37790017,-85.19614053,Michigan,0
274,"Charlotte, Florida, US",304,US,30,2020-05-08 02:32:32,26.90131002,-81.92949121,Florida,0
11,"Charlotte, Virginia, US",11,US,0,2020-05-08 02:32:32,37.01909701,-78.66314092,Virginia,0
63,"Charlottesville, Virginia, US",65,US,2,2020-05-08 02:32:32,38.03527919,-78.48569588,Virginia,0
14,"Charlton, Georgia, US",14,US,0,2020-05-08 02:32:32,30.78371028,-82.13951596,Georgia,0
3,"Chase, Kansas, US",3,US,0,2020-05-08 02:32:32,38.30292938,-96.59563862,Kansas,0
273,"Chatham, Georgia, US",285,US,12,2020-05-08 02:32:32,32.00043026,-81.12489526,Georgia,0
410,"Chatham, North Carolina, US",421,US,11,2020-05-08 02:32:32,35.70394416,-79.25541492,North Carolina,0
13,"Chattahoochee, Georgia, US",13,US,0,2020-05-08 02:32:32,32.34341231,-84.78809239,Georgia,0
14,"Chattooga, Georgia, US",16,US,2,2020-05-08 02:32:32,34.47197698,-85.34535662,Georgia,0
4,"Chautauqua, Kansas, US",4,US,0,2020-05-08 02:32:32,37.14994405,-96.2454192,Kansas,0
36,"Chautauqua, New York, US",40,US,4,2020-05-08 02:32:32,42.22769210000001,-79.36691763,New York,0
25,"Chaves, New Mexico, US",26,US,1,2020-05-08 02:32:32,33.36406072,-104.4665365,New Mexico,0
58,"Cheatham, Tennessee, US",58,US,0,2020-05-08 02:32:32,36.26136216,-87.08903581,Tennessee,0
18,"Cheboygan, Michigan, US",19,US,1,2020-05-08 02:32:32,45.44787015,-84.50122149,Michigan,0
134,"Chelan, Washington, US",139,US,5,2020-05-08 02:32:32,47.87046092,-120.6173956,Washington,0
128,"Chemung, New York, US",129,US,1,2020-05-08 02:32:32,42.13891056,-76.7638805,New York,0
105,"Chenango, New York, US",105,US,0,2020-05-08 02:32:32,42.49430041,-75.60887553,New York,0
18,"Cherokee, Alabama, US",18,US,0,2020-05-08 02:32:32,34.17805983,-85.60638968,Alabama,0
552,"Cherokee, Georgia, US",569,US,17,2020-05-08 02:32:32,34.24393976,-84.47431861,Georgia,0
4,"Cherokee, Iowa, US",4,US,0,2020-05-08 02:32:32,42.73538914,-95.62389402,Iowa,0
8,"Cherokee, Kansas, US",8,US,0,2020-05-08 02:32:32,37.16928494,-94.8462897,Kansas,0
18,"Cherokee, North Carolina, US",19,US,1,2020-05-08 02:32:32,35.1349263,-84.05970864,North Carolina,0
28,"Cherokee, Oklahoma, US",29,US,1,2020-05-08 02:32:32,35.90692775,-94.99980896,Oklahoma,0
21,"Cherokee, South Carolina, US",21,US,0,2020-05-08 02:32:32,35.05122251,-81.61828622,South Carolina,0
19,"Cherokee, Texas, US",20,US,1,2020-05-08 02:32:32,31.837258000000002,-95.16559897,Texas,0
1,"Cherry, Nebraska, US",1,US,0,2020-05-08 02:32:32,42.54502621,-101.1244332,Nebraska,0
302,"Chesapeake, Virginia, US",311,US,9,2020-05-08 02:32:32,36.67670048,-76.30545744,Virginia,0
39,"Cheshire, New Hampshire, US",41,US,2,2020-05-08 02:32:32,42.92015988,-72.25311043,New Hampshire,0
1506,"Chester, Pennsylvania, US",1673,US,167,2020-05-08 02:32:32,39.97291773,-75.74768357,Pennsylvania,0
35,"Chester, South Carolina, US",35,US,0,2020-05-08 02:32:32,34.69249168,-81.1583216,South Carolina,0
10,"Chester, Tennessee, US",10,US,0,2020-05-08 02:32:32,35.42527478,-88.6095842,Tennessee,0
68,"Chesterfield, South Carolina, US",69,US,1,2020-05-08 02:32:32,34.64137396,-80.15640140000002,South Carolina,0
681,"Chesterfield, Virginia, US",707,US,26,2020-05-08 02:32:32,37.37373208,-77.58680140000001,Virginia,0
2,"Cheyenne, Kansas, US",2,US,0,2020-05-08 02:32:32,39.78580976,-101.7318201,Kansas,0
7,"Cheyenne, Nebraska, US",7,US,0,2020-05-08 02:32:32,41.21999357,-102.9941693,Nebraska,0
6,"Chickasaw, Iowa, US",6,US,0,2020-05-08 02:32:32,43.06001295,-92.31773347,Iowa,0
75,"Chickasaw, Mississippi, US",84,US,9,2020-05-08 02:32:32,33.91983202,-88.9481545,Mississippi,0
10,"Chicot, Arkansas, US",10,US,0,2020-05-08 02:32:32,33.26458973,-91.29539209,Arkansas,0
1,"Childress, Texas, US",1,US,0,2020-05-08 02:32:32,34.529304100000004,-100.2077916,Texas,0
62,"Chilton, Alabama, US",63,US,1,2020-05-08 02:32:32,32.85044126,-86.7173256,Alabama,0
2,"Chippewa, Michigan, US",2,US,0,2020-05-08 02:32:32,46.29552653,-84.54353449,Michigan,0
5,"Chippewa, Minnesota, US",5,US,0,2020-05-08 02:32:32,45.02343421,-95.56403693,Minnesota,0
27,"Chippewa, Wisconsin, US",27,US,0,2020-05-08 02:32:32,45.06939744,-91.28068855,Wisconsin,0
13,"Chisago, Minnesota, US",14,US,1,2020-05-08 02:32:32,45.5021011,-92.90861945,Minnesota,0
394,"Chittenden, Vermont, US",431,US,37,2020-05-08 02:32:32,44.46322849,-73.08359212,Vermont,0
56,"Choctaw, Alabama, US",56,US,0,2020-05-08 02:32:32,32.02227341,-88.26564429999998,Alabama,0
12,"Choctaw, Mississippi, US",14,US,2,2020-05-08 02:32:32,33.34598242,-89.24809382,Mississippi,0
3,"Choctaw, Oklahoma, US",3,US,0,2020-05-08 02:32:32,34.02807439,-95.54771129,Oklahoma,0
7,"Chowan, North Carolina, US",7,US,0,2020-05-08 02:32:32,36.12908077,-76.60118385,North Carolina,0
23,"Christian, Illinois, US",27,US,4,2020-05-08 02:32:32,39.54581621,-89.27780482,Illinois,0
89,"Christian, Kentucky, US",92,US,3,2020-05-08 02:32:32,36.89267803,-87.49055367,Kentucky,0
20,"Christian, Missouri, US",20,US,0,2020-05-08 02:32:32,36.9711783,-93.18537118,Missouri,0
3,"Churchill, Nevada, US",3,US,0,2020-05-08 02:32:32,39.58105744,-118.3394607,Nevada,0
79,"Cibola, New Mexico, US",82,US,3,2020-05-08 02:32:32,34.91131525,-107.998876,New Mexico,0
1,"Cimarron, Oklahoma, US",1,US,0,2020-05-08 02:32:32,36.74817177,-102.5173885,Oklahoma,0
91,"Citrus, Florida, US",102,US,11,2020-05-08 02:32:32,28.84804315,-82.47614748,Florida,0
233,"Clackamas, Oregon, US",241,US,8,2020-05-08 02:32:32,45.18787398,-122.2179634,Oregon,0
49,"Claiborne, Louisiana, US",58,US,9,2020-05-08 02:32:32,32.82308512,-92.99526883,Louisiana,0
33,"Claiborne, Mississippi, US",33,US,0,2020-05-08 02:32:32,31.97061673,-90.90702196,Mississippi,0
7,"Claiborne, Tennessee, US",7,US,0,2020-05-08 02:32:32,36.48319149,-83.65947309,Tennessee,0
19,"Clallam, Washington, US",19,US,0,2020-05-08 02:32:32,48.04754642,-123.92263190000001,Washington,0
10,"Clare, Michigan, US",12,US,2,2020-05-08 02:32:32,43.98794227,-84.84819859999998,Michigan,0
229,"Clarendon, South Carolina, US",253,US,24,2020-05-08 02:32:32,33.66610974,-80.21647898,South Carolina,0
22,"Clarion, Pennsylvania, US",23,US,1,2020-05-08 02:32:32,41.19265812,-79.42413524,Pennsylvania,0
32,"Clark, Arkansas, US",32,US,0,2020-05-08 02:32:32,34.04613432,-93.17484713,Arkansas,0
5,"Clark, Illinois, US",5,US,0,2020-05-08 02:32:32,39.33425789,-87.78705622,Illinois,0
332,"Clark, Indiana, US",355,US,23,2020-05-08 02:32:32,38.48015445,-85.70510334,Indiana,0
17,"Clark, Kansas, US",17,US,0,2020-05-08 02:32:32,37.23577007,-99.81883015,Kansas,0
20,"Clark, Kentucky, US",20,US,0,2020-05-08 02:32:32,37.9689263,-84.14615986,Kentucky,0
