DateRecorded,Country,State,City,Confirmed,Deaths,Recovered,Active,Latitude,Longitude
05/05/2020,US,Tennessee,Campbell,17,1,0,16,36.40355516,-84.15108559999999
05/05/2020,US,Virginia,Campbell,13,0,0,13,37.20553386,-79.09678609
05/05/2020,US,Wyoming,Campbell,24,0,0,24,44.24886082,-105.5474404
05/05/2020,US,Oklahoma,Canadian,103,3,0,100,35.5426055,-97.98465569
05/05/2020,US,Georgia,Candler,7,0,0,7,32.40209349,-82.07702563
05/05/2020,US,Tennessee,Cannon,12,0,0,12,35.80990797,-86.05738983
05/05/2020,US,Idaho,Canyon,266,6,0,260,43.61970148,-116.7095499
05/05/2020,US,Missouri,Cape Girardeau,49,1,0,48,37.38489388,-89.6843587
05/05/2020,US,New Jersey,Cape May,369,26,0,343,39.15008829,-74.80170244
05/05/2020,US,Montana,Carbon,6,0,0,6,45.22850116,-109.0274047
05/05/2020,US,Pennsylvania,Carbon,185,15,0,170,40.91545395,-75.7068525
05/05/2020,US,Wyoming,Carbon,5,0,0,5,41.69357844,-106.9326084
05/05/2020,US,Idaho,Caribou,1,0,0,1,42.77149116,-111.5597683
05/05/2020,US,Kentucky,Carlisle,2,1,0,1,36.85372876,-88.96692220000001
05/05/2020,US,Minnesota,Carlton,60,0,0,60,46.59180601,-92.67601019
05/05/2020,US,Maryland,Caroline,99,0,0,99,38.87172293,-75.82904158
05/05/2020,US,Virginia,Caroline,34,1,0,33,38.02679129,-77.34901405
05/05/2020,US,Arkansas,Carroll,6,0,0,6,36.34038560000001,-93.54270261
05/05/2020,US,Georgia,Carroll,387,15,0,372,33.58138199,-85.07976677
05/05/2020,US,Illinois,Carroll,10,2,0,8,42.06823429,-89.93395545
05/05/2020,US,Indiana,Carroll,63,1,0,62,40.580783200000006,-86.56198812
05/05/2020,US,Iowa,Carroll,5,0,0,5,42.03617207,-94.86032705
05/05/2020,US,Kentucky,Carroll,2,0,0,2,38.66599534,-85.12601074
05/05/2020,US,Maryland,Carroll,513,52,0,461,39.56453592,-77.02373735
05/05/2020,US,Mississippi,Carroll,111,3,0,108,33.44834567,-89.91994479
05/05/2020,US,Missouri,Carroll,2,0,0,2,39.42762566,-93.50626255
05/05/2020,US,New Hampshire,Carroll,34,0,0,34,43.87498583,-71.20430216
05/05/2020,US,Ohio,Carroll,21,1,0,20,40.5789686,-81.09178213
05/05/2020,US,Tennessee,Carroll,22,1,0,21,35.97366108,-88.45189331
05/05/2020,US,Virginia,Carroll,19,0,0,19,36.73066666,-80.73455942
05/05/2020,US,Texas,Carson,3,0,0,3,35.40365929,-101.3542669
05/05/2020,US,Nevada,Carson City,51,1,0,50,39.15509045,-119.7480219
05/05/2020,US,Kentucky,Carter,6,0,0,6,38.31690743,-83.05092385
05/05/2020,US,Missouri,Carter,3,1,0,2,36.94160441,-90.96051322
05/05/2020,US,Oklahoma,Carter,5,1,0,4,34.25103751,-97.28552485
05/05/2020,US,Tennessee,Carter,16,1,0,15,36.28969086,-82.12588974
05/05/2020,US,North Carolina,Carteret,29,3,0,26,34.8932941,-76.54120135
05/05/2020,US,Minnesota,Carver,39,0,0,39,44.82017001,-93.8009918
05/05/2020,US,Montana,Cascade,16,2,0,14,47.30797024,-111.3467922
05/05/2020,US,Kentucky,Casey,1,0,0,1,37.32533118,-84.92726209
05/05/2020,US,Illinois,Cass,42,0,0,42,39.96991073,-90.24734436
05/05/2020,US,Indiana,Cass,1406,2,0,1404,40.76135835,-86.34830753
05/05/2020,US,Iowa,Cass,1,0,0,1,41.33149454,-94.92792482
05/05/2020,US,Michigan,Cass,34,2,0,32,41.91522292,-85.99405727
05/05/2020,US,Minnesota,Cass,7,0,0,7,46.95043611,-94.32603968
05/05/2020,US,Missouri,Cass,64,6,0,58,38.64789422,-94.353399
05/05/2020,US,Nebraska,Cass,6,0,0,6,40.90899107,-96.13971217
05/05/2020,US,North Dakota,Cass,643,12,0,631,46.93201724,-97.2444719
05/05/2020,US,Texas,Cass,16,0,0,16,33.07499881,-94.34646905
05/05/2020,US,Idaho,Cassia,13,1,0,12,42.28347888,-113.6012409
05/05/2020,US,Texas,Castro,18,1,0,17,34.53016752,-102.2617243
05/05/2020,US,North Carolina,Caswell,34,0,0,34,36.39312665,-79.33353281
05/05/2020,US,Louisiana,Catahoula,46,3,0,43,31.66778967,-91.84526385
05/05/2020,US,North Carolina,Catawba,65,1,0,64,35.66211129,-81.2132617
05/05/2020,US,Georgia,Catoosa,52,0,0,52,34.89872298,-85.13757014
05/05/2020,US,New Mexico,Catron,1,1,0,0,33.91514144,-108.4046587
05/05/2020,US,New York,Cattaraugus,53,0,0,53,42.24778241,-78.67923096
05/05/2020,US,New York,Cayuga,51,1,0,50,42.91261714,-76.55731592
05/05/2020,US,Maryland,Cecil,195,13,0,182,39.56647682,-75.94627411
05/05/2020,US,Iowa,Cedar,35,0,0,35,41.77233777,-91.13246684
05/05/2020,US,Missouri,Cedar,5,0,0,5,37.72391475,-93.85445441
05/05/2020,US,Nebraska,Cedar,4,0,0,4,42.5988851,-97.25311951
05/05/2020,US,Utah,Central Utah,25,0,0,25,39.37231946,-111.5758676
05/05/2020,US,Pennsylvania,Centre,106,1,0,105,40.92058903,-77.82200624
05/05/2020,US,Iowa,Cerro Gordo,14,0,0,14,43.08177563,-93.2612239
05/05/2020,US,Colorado,Chaffee,68,16,0,52,38.74745778,-106.19265729999998
05/05/2020,US,Alabama,Chambers,304,21,0,283,32.91360079,-85.39072749
05/05/2020,US,Texas,Chambers,45,0,0,45,29.70972016,-94.67154501
05/05/2020,US,Illinois,Champaign,212,6,0,206,40.13919438,-88.20046615
05/05/2020,US,Ohio,Champaign,15,1,0,14,40.13923427,-83.76875242
05/05/2020,US,Missouri,Chariton,5,0,0,5,39.51499357,-92.9629191
05/05/2020,US,Maryland,Charles,660,50,0,610,38.51092331,-76.98580666
05/05/2020,US,Virginia,Charles City,17,1,0,16,37.35358063,-77.05634116
05/05/2020,US,South Dakota,Charles Mix,5,0,0,5,43.20660134,-98.58856175
05/05/2020,US,South Carolina,Charleston,463,8,0,455,32.82487866,-79.96512315
05/05/2020,US,Michigan,Charlevoix,13,1,0,12,45.37790017,-85.19614053
05/05/2020,US,Florida,Charlotte,269,26,0,243,26.90131002,-81.92949121
05/05/2020,US,Virginia,Charlotte,11,0,0,11,37.01909701,-78.66314092
05/05/2020,US,Virginia,Charlottesville,64,2,0,62,38.03527919,-78.48569588
05/05/2020,US,Georgia,Charlton,13,0,0,13,30.78371028,-82.13951596
05/05/2020,US,Kansas,Chase,3,0,0,3,38.30292938,-96.59563862
05/05/2020,US,Georgia,Chatham,267,12,0,255,32.00043026,-81.12489526
05/05/2020,US,North Carolina,Chatham,403,11,0,392,35.70394416,-79.25541492
05/05/2020,US,Georgia,Chattahoochee,13,0,0,13,32.34341231,-84.78809239
05/05/2020,US,Georgia,Chattooga,15,2,0,13,34.47197698,-85.34535662
05/05/2020,US,Kansas,Chautauqua,4,0,0,4,37.14994405,-96.2454192
05/05/2020,US,New York,Chautauqua,37,4,0,33,42.22769210000001,-79.36691763
05/05/2020,US,New Mexico,Chaves,25,1,0,24,33.36406072,-104.4665365
05/05/2020,US,Tennessee,Cheatham,57,0,0,57,36.26136216,-87.08903581
05/05/2020,US,Michigan,Cheboygan,19,1,0,18,45.44787015,-84.50122149
05/05/2020,US,Washington,Chelan,125,5,0,120,47.87046092,-120.6173956
05/05/2020,US,New York,Chemung,126,1,0,125,42.13891056,-76.7638805
05/05/2020,US,New York,Chenango,100,0,0,100,42.49430041,-75.60887553
05/05/2020,US,Alabama,Cherokee,17,0,0,17,34.17805983,-85.60638968
05/05/2020,US,Georgia,Cherokee,517,15,0,502,34.24393976,-84.47431861
05/05/2020,US,Iowa,Cherokee,4,0,0,4,42.73538914,-95.62389402
05/05/2020,US,Kansas,Cherokee,8,0,0,8,37.16928494,-94.8462897
05/05/2020,US,North Carolina,Cherokee,19,1,0,18,35.1349263,-84.05970864
05/05/2020,US,Oklahoma,Cherokee,29,1,0,28,35.90692775,-94.99980896
05/05/2020,US,South Carolina,Cherokee,18,0,0,18,35.05122251,-81.61828622
05/05/2020,US,Texas,Cherokee,19,1,0,18,31.837258,-95.16559897
05/05/2020,US,Nebraska,Cherry,1,0,0,1,42.54502621,-101.1244332
05/05/2020,US,Virginia,Chesapeake,293,9,0,284,36.67670048,-76.30545744
05/05/2020,US,New Hampshire,Cheshire,41,2,0,39,42.92015988,-72.25311043
05/05/2020,US,Pennsylvania,Chester,1601,149,0,1452,39.97291773,-75.74768357
05/05/2020,US,South Carolina,Chester,35,0,0,35,34.69249168,-81.1583216
05/05/2020,US,Tennessee,Chester,10,0,0,10,35.42527478,-88.6095842
05/05/2020,US,South Carolina,Chesterfield,61,1,0,60,34.64137396,-80.15640140000002
05/05/2020,US,Virginia,Chesterfield,646,25,0,621,37.37373208,-77.58680140000001
05/05/2020,US,Kansas,Cheyenne,2,0,0,2,39.78580976,-101.7318201
05/05/2020,US,Nebraska,Cheyenne,7,0,0,7,41.21999357,-102.9941693
05/05/2020,US,Iowa,Chickasaw,6,0,0,6,43.06001295,-92.31773347
05/05/2020,US,Mississippi,Chickasaw,80,9,0,71,33.91983202,-88.9481545
05/05/2020,US,Arkansas,Chicot,9,0,0,9,33.26458973,-91.29539209
05/05/2020,US,Texas,Childress,1,0,0,1,34.529304100000004,-100.2077916
05/05/2020,US,Alabama,Chilton,60,1,0,59,32.85044126,-86.7173256
05/05/2020,US,Michigan,Chippewa,2,0,0,2,46.29552653,-84.54353449
05/05/2020,US,Minnesota,Chippewa,3,0,0,3,45.02343421,-95.56403693
05/05/2020,US,Wisconsin,Chippewa,25,0,0,25,45.06939744,-91.28068855
05/05/2020,US,Minnesota,Chisago,13,1,0,12,45.5021011,-92.90861945
05/05/2020,US,Vermont,Chittenden,425,36,0,389,44.46322849,-73.08359212
05/05/2020,US,Alabama,Choctaw,54,0,0,54,32.02227341,-88.26564429999998
05/05/2020,US,Mississippi,Choctaw,14,1,0,13,33.34598242,-89.24809382
05/05/2020,US,Oklahoma,Choctaw,3,0,0,3,34.02807439,-95.54771129
05/05/2020,US,North Carolina,Chowan,7,0,0,7,36.12908077,-76.60118385
05/05/2020,US,Illinois,Christian,28,4,0,24,39.54581621,-89.27780482
05/05/2020,US,Kentucky,Christian,91,3,0,88,36.89267803,-87.49055367
05/05/2020,US,Missouri,Christian,19,0,0,19,36.9711783,-93.18537118
05/05/2020,US,Nevada,Churchill,3,0,0,3,39.58105744,-118.3394607
05/05/2020,US,New Mexico,Cibola,74,3,0,71,34.91131525,-107.998876
05/05/2020,US,Oklahoma,Cimarron,1,0,0,1,36.74817177,-102.5173885
05/05/2020,US,Florida,Citrus,100,11,0,89,28.84804315,-82.47614748
05/05/2020,US,Oregon,Clackamas,231,7,0,224,45.18787398,-122.2179634
05/05/2020,US,Louisiana,Claiborne,58,7,0,51,32.82308512,-92.99526883
05/05/2020,US,Mississippi,Claiborne,33,0,0,33,31.97061673,-90.90702196
05/05/2020,US,Tennessee,Claiborne,6,0,0,6,36.48319149,-83.65947309
05/05/2020,US,Washington,Clallam,19,0,0,19,48.04754642,-123.9226319
05/05/2020,US,Michigan,Clare,11,2,0,9,43.98794227,-84.84819859999998
05/05/2020,US,South Carolina,Clarendon,237,24,0,213,33.66610974,-80.21647898
05/05/2020,US,Pennsylvania,Clarion,23,1,0,22,41.19265812,-79.42413524
05/05/2020,US,Arkansas,Clark,32,0,0,32,34.04613432,-93.17484713
05/05/2020,US,Illinois,Clark,5,0,0,5,39.33425789,-87.78705622
05/05/2020,US,Indiana,Clark,339,21,0,318,38.48015445,-85.70510334
05/05/2020,US,Kansas,Clark,8,0,0,8,37.23577007,-99.81883015
05/05/2020,US,Kentucky,Clark,20,0,0,20,37.9689263,-84.14615986
05/05/2020,US,Missouri,Clark,1,0,0,1,40.41040752,-91.73661677
05/05/2020,US,Nevada,Clark,4408,226,0,4182,36.21458855,-115.0130241
05/05/2020,US,Ohio,Clark,69,2,0,67,39.91592258,-83.78498252
05/05/2020,US,South Dakota,Clark,1,0,0,1,44.85834507,-97.72925109
05/05/2020,US,Washington,Clark,337,20,0,317,45.77568046,-122.4829204
05/05/2020,US,Wisconsin,Clark,21,4,0,17,44.73483377,-90.61207486
05/05/2020,US,Alabama,Clarke,43,1,0,42,31.68099859,-87.83548597
05/05/2020,US,Georgia,Clarke,168,13,0,155,33.95436462,-83.37124007
05/05/2020,US,Iowa,Clarke,3,0,0,3,41.02868181,-93.78499767
05/05/2020,US,Mississippi,Clarke,67,6,0,61,32.04158545,-88.68896219999998
05/05/2020,US,Virginia,Clarke,12,0,0,12,39.11271747,-77.99199425
05/05/2020,US,Oregon,Clatsop,17,0,0,17,45.99712889,-123.660711
05/05/2020,US,Alabama,Clay,24,1,0,23,33.26984193,-85.85836077
05/05/2020,US,Arkansas,Clay,3,0,0,3,36.36826212,-90.4148172
05/05/2020,US,Florida,Clay,287,18,0,269,29.98319144,-81.85609986
05/05/2020,US,Georgia,Clay,25,3,0,22,31.62221166,-84.97713865
05/05/2020,US,Illinois,Clay,2,0,0,2,38.75388572,-88.48914513
05/05/2020,US,Indiana,Clay,22,1,0,21,39.39561833,-87.11723506
05/05/2020,US,Iowa,Clay,7,0,0,7,43.08247182,-95.15096481
05/05/2020,US,Kansas,Clay,5,1,0,4,39.34948772,-97.16518128
05/05/2020,US,Kentucky,Clay,1,0,0,1,37.16451126,-83.712575
05/05/2020,US,Minnesota,Clay,201,14,0,187,46.89289518,-96.48761922
05/05/2020,US,Mississippi,Clay,57,2,0,55,33.65358105,-88.77784255
05/05/2020,US,Missouri,Clay,84,2,0,82,39.31132056,-94.41850862
05/05/2020,US,Nebraska,Clay,13,0,0,13,40.52439441,-98.05126296
05/05/2020,US,North Carolina,Clay,6,0,0,6,35.05704275,-83.74353633
05/05/2020,US,South Dakota,Clay,7,0,0,7,42.91296147,-96.97656917
05/05/2020,US,Tennessee,Clay,5,0,0,5,36.55151008,-85.53930419
05/05/2020,US,Texas,Clay,3,0,0,3,33.78686685,-98.20771198
05/05/2020,US,Georgia,Clayton,813,33,0,780,33.54187245,-84.35594188
05/05/2020,US,Iowa,Clayton,18,1,0,17,42.84443388,-91.34133693
05/05/2020,US,Colorado,Clear Creek,13,1,0,12,39.68864463,-105.6463118
05/05/2020,US,Pennsylvania,Clearfield,21,0,0,21,41.00110782,-78.47592663
05/05/2020,US,Minnesota,Clearwater,2,0,0,2,47.57992111,-95.37790562
05/05/2020,US,Alabama,Cleburne,13,1,0,12,33.67679204,-85.52005899
05/05/2020,US,Arkansas,Cleburne,72,4,0,68,35.53864922,-92.02640019
05/05/2020,US,Ohio,Clermont,109,3,0,106,39.04847534,-84.15375786
05/05/2020,US,Arkansas,Cleveland,11,0,0,11,33.89723187,-92.18537045
05/05/2020,US,North Carolina,Cleveland,48,2,0,46,35.33553364,-81.55204486
05/05/2020,US,Oklahoma,Cleveland,439,30,0,409,35.20413532,-97.32519562
05/05/2020,US,Georgia,Clinch,15,0,0,15,30.91395822,-82.70432472
05/05/2020,US,Illinois,Clinton,115,7,0,108,38.60704876,-89.42385254
05/05/2020,US,Indiana,Clinton,65,1,0,64,40.30319754,-86.47277257
05/05/2020,US,Iowa,Clinton,51,1,0,50,41.89981633,-90.53275096
05/05/2020,US,Kentucky,Clinton,3,0,0,3,36.72581156,-85.13377529
05/05/2020,US,Michigan,Clinton,120,10,0,110,42.94400871,-84.60145248
05/05/2020,US,Missouri,Clinton,11,0,0,11,39.6013098,-94.40465394
05/05/2020,US,New York,Clinton,69,4,0,65,44.74530905,-73.67875352
05/05/2020,US,Ohio,Clinton,31,0,0,31,39.41485808,-83.80852286
05/05/2020,US,Pennsylvania,Clinton,33,0,0,33,41.23255967,-77.63785995
05/05/2020,US,Kansas,Cloud,4,0,0,4,39.48028352,-97.64925343
05/05/2020,US,Mississippi,Coahoma,70,3,0,67,34.22772299,-90.60415045
05/05/2020,US,Georgia,Cobb,1886,102,0,1784,33.94243204,-84.5761255
05/05/2020,US,Arizona,Cochise,39,0,0,39,31.87934684,-109.7516088
05/05/2020,US,Texas,Cochran,1,0,0,1,33.60425307,-102.8284499
05/05/2020,US,Tennessee,Cocke,19,0,0,19,35.9278914,-83.11828725
05/05/2020,US,Arizona,Coconino,561,46,0,515,35.83883429,-111.7707178
05/05/2020,US,South Dakota,Codington,15,0,0,15,44.97788119,-97.18827677
05/05/2020,US,Alabama,Coffee,134,0,0,134,31.39932826,-85.98901039
05/05/2020,US,Georgia,Coffee,154,8,0,146,31.54892966,-82.85492059999999
05/05/2020,US,Tennessee,Coffee,45,0,0,45,35.49090731,-86.07311784
05/05/2020,US,Kansas,Coffey,49,8,0,41,38.2365018,-95.73379515
05/05/2020,US,Texas,Coke,1,0,0,1,31.88911733,-100.5297533
05/05/2020,US,Alabama,Colbert,42,2,0,40,34.69847452,-87.80168544
05/05/2020,US,Missouri,Cole,52,1,0,51,38.50455671,-92.27860244
05/05/2020,US,Texas,Coleman,1,0,0,1,31.76736834,-99.45240766
05/05/2020,US,Illinois,Coles,22,1,0,21,39.51949084,-88.22358557
05/05/2020,US,Nebraska,Colfax,255,0,0,255,41.57486951,-97.0868542
05/05/2020,US,New Mexico,Colfax,5,0,0,5,36.60569702,-104.64726740000002
05/05/2020,US,South Carolina,Colleton,32,4,0,28,32.87582989,-80.67641292
05/05/2020,US,Florida,Collier,656,25,0,631,26.11091986,-81.34687065
05/05/2020,US,Texas,Collin,804,22,0,782,33.18820114,-96.57264368
05/05/2020,US,Texas,Collingsworth,1,0,0,1,34.96489496,-100.2700111
05/05/2020,US,Virginia,Colonial Heights,58,6,0,52,37.26420587,-77.39609676
05/05/2020,US,Texas,Colorado,10,0,0,10,29.622098,-96.5273805
05/05/2020,US,Georgia,Colquitt,194,10,0,184,31.18810588,-83.7677946
05/05/2020,US,Arkansas,Columbia,13,2,0,11,33.21230701,-93.22642793
05/05/2020,US,Florida,Columbia,96,2,0,94,30.22509788,-82.62160164
05/05/2020,US,Georgia,Columbia,169,5,0,164,33.54534185,-82.263524
05/05/2020,US,New York,Columbia,229,16,0,213,42.24819348,-73.63089095
05/05/2020,US,Oregon,Columbia,14,0,0,14,45.94464254,-123.0890898
05/05/2020,US,Pennsylvania,Columbia,298,16,0,282,41.04821986,-76.40565017
05/05/2020,US,Washington,Columbia,1,0,0,1,46.29442881,-117.9051983
05/05/2020,US,Wisconsin,Columbia,32,1,0,31,43.46492199,-89.33589004
05/05/2020,US,Ohio,Columbiana,292,28,0,264,40.76932373,-80.78094576
05/05/2020,US,North Carolina,Columbus,167,11,0,156,34.26744084,-78.65801424
05/05/2020,US,California,Colusa,3,0,0,3,39.17881957,-122.2331726
05/05/2020,US,Texas,Comal,58,6,0,52,29.80811278,-98.27647225
05/05/2020,US,Oklahoma,Comanche,104,2,0,102,34.65973764,-98.47195055
05/05/2020,US,Texas,Comanche,3,1,0,2,31.94854689,-98.55876441
05/05/2020,US,Texas,Concho,1,0,0,1,31.32635934,-99.86473038
05/05/2020,US,Louisiana,Concordia,41,4,0,37,31.44817835,-91.63814433
05/05/2020,US,Alabama,Conecuh,9,0,0,9,31.43401703,-86.99320044
05/05/2020,US,California,Contra Costa,969,29,0,940,37.91923498,-121.9289527
05/05/2020,US,Wyoming,Converse,23,0,0,23,42.97272268,-105.5081848
05/05/2020,US,Arkansas,Conway,13,1,0,12,35.26205537,-92.70506566
05/05/2020,US,Georgia,Cook,28,1,0,27,31.16068491,-83.42947229
05/05/2020,US,Illinois,Cook,45223,1922,0,43301,41.84144849,-87.81658794
05/05/2020,US,Texas,Cooke,9,0,0,9,33.63979567,-97.21240912
05/05/2020,US,Missouri,Cooper,9,0,0,9,38.844478,-92.80896081
05/05/2020,US,New Hampshire,Coos,2,0,0,2,44.69063265,-71.30633239
05/05/2020,US,Oregon,Coos,28,0,0,28,43.17406868,-124.0594514
05/05/2020,US,Alabama,Coosa,31,1,0,30,32.93690146,-86.24847739
05/05/2020,US,Mississippi,Copiah,126,1,0,125,31.86977774,-90.44565118
05/05/2020,US,South Dakota,Corson,1,0,0,1,45.70889983,-101.1970473
05/05/2020,US,New York,Cortland,28,0,0,28,42.59509207,-76.07048931
05/05/2020,US,Texas,Coryell,180,2,0,178,31.39078397,-97.79936155
05/05/2020,US,Ohio,Coshocton,17,0,0,17,40.30096166,-81.91729018
05/05/2020,US,Colorado,Costilla,3,0,0,3,37.27732493,-105.4276548
05/05/2020,US,Texas,Cottle,3,0,0,3,34.07783319,-100.2785062
05/05/2020,US,Oklahoma,Cotton,5,1,0,4,34.28845626,-98.37053567
05/05/2020,US,Minnesota,Cottonwood,41,0,0,41,44.00715262,-95.18138802
05/05/2020,US,Alabama,Covington,46,1,0,45,31.2477854,-86.45050893
05/05/2020,US,Mississippi,Covington,84,0,0,84,31.63225413,-89.55389939
05/05/2020,US,Virginia,Covington,1,0,0,1,37.7824656,-79.98631446
05/05/2020,US,Georgia,Coweta,244,4,0,240,33.35334302,-84.76129976
05/05/2020,US,Kansas,Cowley,3,1,0,2,37.23781842,-96.83776647
05/05/2020,US,Washington,Cowlitz,60,0,0,60,46.19074721,-122.6782231
05/05/2020,US,Oklahoma,Craig,12,0,0,12,36.76268118,-95.20916602
05/05/2020,US,Virginia,Craig,4,0,0,4,37.48133648,-80.21072274
05/05/2020,US,Arkansas,Craighead,85,0,0,85,35.83018283,-90.63235729
05/05/2020,US,Texas,Crane,2,0,0,2,31.43052248,-102.5143314
05/05/2020,US,North Carolina,Craven,44,4,0,40,35.11833364,-77.08398081
05/05/2020,US,Arkansas,Crawford,4,0,0,4,35.58928601,-94.2446814
05/05/2020,US,Georgia,Crawford,19,0,0,19,32.71391813,-83.98061238
05/05/2020,US,Illinois,Crawford,8,0,0,8,39.0032229,-87.75954624
05/05/2020,US,Indiana,Crawford,19,0,0,19,38.28814402,-86.44518825
05/05/2020,US,Iowa,Crawford,96,1,0,95,42.03718237,-95.3819718
05/05/2020,US,Kansas,Crawford,8,1,0,7,37.50675523,-94.85245778
05/05/2020,US,Michigan,Crawford,56,4,0,52,44.68255561,-84.61006219
05/05/2020,US,Missouri,Crawford,8,0,0,8,37.97663738,-91.30528104
05/05/2020,US,Ohio,Crawford,57,1,0,56,40.85065156,-82.91989099
05/05/2020,US,Pennsylvania,Crawford,19,0,0,19,41.68447709,-80.10760592
05/05/2020,US,Wisconsin,Crawford,7,0,0,7,43.23870316,-90.93073686
05/05/2020,US,Oklahoma,Creek,80,6,0,74,35.90230551,-96.37086028
05/05/2020,US,Alabama,Crenshaw,26,0,0,26,31.72941803,-86.31593104
05/05/2020,US,Georgia,Crisp,175,6,0,169,31.92289565,-83.76811843
05/05/2020,US,Arkansas,Crittenden,197,7,0,190,35.21247318,-90.30839406
05/05/2020,US,Kentucky,Crittenden,4,1,0,3,37.35839237,-88.08826090000002
05/05/2020,US,Tennessee,Crockett,9,0,0,9,35.81830662,-89.14916269
05/05/2020,US,Oregon,Crook,1,0,0,1,44.14230227,-120.356297
05/05/2020,US,Wyoming,Crook,5,0,0,5,44.58855102,-104.5697705
05/05/2020,US,Texas,Crosby,2,1,0,1,33.61431553,-101.3000364
05/05/2020,US,Arkansas,Cross,25,0,0,25,35.29631396,-90.77185818
05/05/2020,US,Minnesota,Crow Wing,21,1,0,20,46.48096553,-94.06755609
05/05/2020,US,Colorado,Crowley,4,1,0,3,38.32608609,-103.7844965
05/05/2020,US,Alabama,Cullman,58,0,0,58,34.13020303,-86.86888037
05/05/2020,US,Virginia,Culpeper,201,3,0,198,38.48199985,-77.95630870000002
05/05/2020,US,Illinois,Cumberland,4,0,0,4,39.27432424,-88.2401158
05/05/2020,US,Kentucky,Cumberland,5,0,0,5,36.78926125,-85.39050034
05/05/2020,US,Maine,Cumberland,571,30,0,541,43.8370751,-70.37226999
05/05/2020,US,New Jersey,Cumberland,985,23,0,962,39.37199394,-75.10712559
05/05/2020,US,North Carolina,Cumberland,320,8,0,312,35.04762133,-78.82623165
05/05/2020,US,Pennsylvania,Cumberland,382,25,0,357,40.1625372,-77.26130755
05/05/2020,US,Tennessee,Cumberland,84,1,0,83,35.95271721,-84.99840585
05/05/2020,US,Virginia,Cumberland,12,0,0,12,37.51328851,-78.24398086
05/05/2020,US,Nebraska,Cuming,10,0,0,10,41.91637624,-96.78730772
05/05/2020,US,North Carolina,Currituck,5,0,0,5,36.36123664,-75.95876401
05/05/2020,US,New Mexico,Curry,20,0,0,20,34.57421077,-103.3468876
05/05/2020,US,Oregon,Curry,4,0,0,4,42.45911325,-124.157282
05/05/2020,US,Colorado,Custer,2,0,0,2,38.10883162,-105.3683478
05/05/2020,US,Idaho,Custer,2,0,0,2,44.24186819,-114.2855494
05/05/2020,US,Nebraska,Custer,26,3,0,23,41.39374521,-99.72805369
05/05/2020,US,Oklahoma,Custer,11,0,0,11,35.63853802,-99.00170785
05/05/2020,US,Ohio,Cuyahoga,2428,128,0,2300,41.424119,-81.65918339
05/05/2020,US,Georgia,Dade,16,1,0,15,34.854916700000004,-85.50490424
05/05/2020,US,Minnesota,Dakota,241,11,0,230,44.67172617,-93.06299363
05/05/2020,US,Nebraska,Dakota,980,1,0,979,42.39040144,-96.56656425
05/05/2020,US,Alabama,Dale,34,0,0,34,31.43037123,-85.61095742
05/05/2020,US,Texas,Dallam,12,1,0,11,36.27787176,-102.6020725
05/05/2020,US,Alabama,Dallas,68,3,0,65,32.32688101,-87.10866709999998
05/05/2020,US,Arkansas,Dallas,1,0,0,1,33.97042763,-92.65167437
05/05/2020,US,Iowa,Dallas,613,3,0,610,41.68560356,-94.04127625
05/05/2020,US,Missouri,Dallas,2,0,0,2,37.6811355,-93.02127031
05/05/2020,US,Texas,Dallas,4623,121,0,4502,32.76670599,-96.7779605
05/05/2020,US,Wisconsin,Dane,443,22,0,421,43.06601594,-89.41733797
05/05/2020,US,Virginia,Danville,37,1,0,36,36.58022376,-79.40395668
05/05/2020,US,North Carolina,Dare,18,1,0,17,35.66520691,-75.71767334
05/05/2020,US,Ohio,Darke,77,14,0,63,40.13412966,-84.6194517
05/05/2020,US,South Carolina,Darlington,149,2,0,147,34.33358335,-79.96027485
05/05/2020,US,Pennsylvania,Dauphin,695,29,0,666,40.41377078,-76.77993242
05/05/2020,US,North Carolina,Davidson,183,10,0,173,35.79115496,-80.21256572
05/05/2020,US,Tennessee,Davidson,3033,30,0,3003,36.17007426,-86.78646056
05/05/2020,US,North Carolina,Davie,31,2,0,29,35.93099927,-80.54496571
05/05/2020,US,Indiana,Daviess,52,15,0,37,38.70186039,-87.07185406
05/05/2020,US,Kentucky,Daviess,242,4,0,238,37.73028906,-87.09019479999998
05/05/2020,US,Missouri,Daviess,3,0,0,3,39.96145298,-93.98519678
05/05/2020,US,Iowa,Davis,4,0,0,4,40.74773536,-92.41005468
05/05/2020,US,Utah,Davis,302,2,0,300,40.99001837,-112.1139997
05/05/2020,US,South Dakota,Davison,7,0,0,7,43.67490933,-98.14458906
05/05/2020,US,Nebraska,Dawes,0,0,0,0,42.71985036,-103.1313774
05/05/2020,US,Georgia,Dawson,67,1,0,66,34.44244079,-84.16964071
